0.000000;0.000000;0.008573;0.566929;0.022646;0.175824;0.167653;0.236665;0.385847;0.000000;0.222222;0.000000;0.286625;0.057424;0.250290;0.006757;0.500000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.930604;0.000000;0.000000;0.422501;0.059701;0.208791;0.136095;0.107621;0.917325;0.844717;0.055556;0.000000;0.819540;0.877227;0.834551;0.000000;0.500000;5.000000;2.000000;0.000000;0.000000;0.000000;0.000000
0.798121;1.000000;0.016621;0.409922;0.253731;0.000000;0.364891;0.823036;0.090580;0.919854;0.555556;0.000000;0.593965;0.736914;0.654715;0.108108;0.500000;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.817047;0.000000;0.000000;0.570906;0.044776;0.120879;0.149901;0.115181;0.757377;0.719488;0.055556;0.000000;0.593965;0.707682;0.625942;0.000000;0.500000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.930604;0.000000;0.043375;0.825681;0.000000;0.857143;0.071006;0.074343;0.861358;0.764570;0.000000;0.000000;0.706752;0.801224;0.733843;0.000000;0.500000;9.000000;3.000000;0.000000;0.000000;0.000000;0.000000
0.766577;0.000000;0.000000;0.959772;0.069410;0.054945;0.268245;0.442005;0.327587;0.649360;0.000000;0.000000;0.511254;0.649219;0.546814;0.020270;1.000000;9.000000;3.000000;0.000000;0.000000;0.000000;0.000000
0.829664;0.000000;0.000000;0.463632;0.098491;0.010989;0.220907;0.190226;0.688056;0.724497;0.055556;0.000000;0.616522;0.719375;0.640328;0.013514;1.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.753960;0.000000;0.022268;0.557497;0.083950;0.131868;0.169625;0.142592;0.653396;0.664388;0.000000;0.100000;0.518773;0.649219;0.554007;0.006757;0.500000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.880134;0.000000;0.000000;0.302722;0.578326;0.000000;0.455621;0.843489;0.244402;0.884790;0.500000;0.100000;0.669157;0.736914;0.690682;0.182432;1.000000;7.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.766577;0.016973;0.000000;0.156123;0.229355;0.000000;0.165680;0.510053;0.445650;0.784607;0.166667;0.000000;0.616522;0.678451;0.604361;0.141892;1.000000;6.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.905369;0.002383;0.000000;0.237604;0.156653;0.000000;0.266272;0.271884;0.743613;0.824680;0.000000;0.000000;0.706752;0.795378;0.733843;0.020270;0.500000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.766577;0.000000;0.000000;0.170728;0.171193;0.000000;0.216963;0.190226;0.625814;0.679415;0.000000;0.000000;0.533812;0.649219;0.554007;0.013514;0.500000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.753960;0.009006;0.004312;0.585364;0.069410;0.000000;0.173570;0.217446;0.632743;0.704461;0.055556;0.000000;0.533812;0.666758;0.568394;0.020270;0.500000;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.753960;0.011742;0.002410;0.518487;0.185734;0.032967;0.218935;0.748222;0.307063;0.859744;0.888889;0.100000;0.473658;0.678451;0.589974;0.155405;0.500000;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000
0.753960;0.006040;0.000000;0.545238;0.113031;0.032967;0.199211;0.612125;0.390216;0.819671;0.388889;0.000000;0.473658;0.678451;0.582781;0.141892;0.500000;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000
